propertyCode,Link,district,neighborhood,price,size,bed,br,floor,address,latitude,longitude,x,y,url,description,scraped_at
110491861,LINK,,,352.000 €,90.0,,,,Piso en venta en Jacint Verdaguer s/n,,,,,https://www.idealista.com/inmueble/110491861/,"¿Te imaginas viviendo en un lugar rodeado de naturaleza, con todas las comodidades modernas y a solo un paso de Barcelona? Te presentamos nuestra exclusiva promoción de 32 viviendas con terraza en El Papiol. Este edificio en forma de L, orientado al sur, ofrece vistas inigualables a zonas no urbanizables, garantizando privacidad y un contacto directo con la naturaleza. Todas nuestras viviendas incluyen plaza de aparcamiento y trastero. Además, disfrutarás de una zona comunitaria excepcional que incluye piscina con vestuarios, gimnasio, sala polivalente para coworking y una zona verde para relajarte mientras contemplas el paisaje. Este es el hogar que siempre has soñado. **Sobre El Papiol** El Papiol es conocido por su tranquilidad, seguridad y entorno natural. Situado junto al parque natural protegido de Collserola, este encantador pueblo ofrece numerosos servicios y está excelentemente comunicado, permitiendo un acceso rápido y cómodo a Barcelona. Es el lugar ideal para quienes buscan un refugio sereno sin renunciar a la proximidad urbana. **Sobre esepe&CO** Con más de 30 años de experiencia en la construcción de viviendas sostenibles y eficientes, esepe&CO se dedica a crear hogares que combinan calidad, confort y respeto por el medio ambiente. Nuestra metodología asegura edificaciones de alta eficiencia energética y diseño innovador, siempre con el bienestar de nuestros clientes como prioridad. ¿Estás listo para descubrir tu nuevo hogar en El Papiol? No dejes pasar esta oportunidad única. Visita nuestra web para más información y agenda tu visita hoy mismo. ¿Qué esperas para hacer realidad el hogar de tus sueños? Contáctanos y déjanos ayudarte a encontrar tu lugar ideal. Leer comentario completo",2026-04-17T17:30:20+00:00
109963785,LINK,,77.0,342.000 €,77.0,,,,"Piso en venta en Calle Anselm Clavé, 77",,,,,https://www.idealista.com/inmueble/109963785/,"SVH · Anselm Clavé -Prat de la Riba- Tu nuevo hogar te está esperando Descubre una promoción creada para quienes buscan una vivienda que redefine el concepto de bienestar. Diseño contemporáneo, luminosidad y espacios que transmiten calma, equilibrio y bienestar. Viviendas de 2, 3 y 4 dormitorios con trastero incluido Parking opcional. Tú eliges cómo quieres vivir. En SVH · Anselm Clavé -Prat de la Riba lo tienes todo a un paso: comercios, servicios, zonas verdes y espacios donde disfrutar cada día. Hogares pensados para tu comodidad, con distribuciones inteligentes y acabados de última generación que marcan la diferencia. Eficiencia energética B Una promoción sostenible, de baja demanda energética, que cuida de ti y del entorno. Es el momento de dar el paso. Vive en un lugar donde cada detalle está diseñado para ti. Infórmate y reserva hoy mismo. Leer comentario completo",2026-04-17T17:31:14+00:00
110486065,LINK,,15.0,235.000 €,63.0,,,,"Piso en venta en Calle Santa Teresa, 15",,,,,https://www.idealista.com/inmueble/110486065/,"Presentamos una cuidada promoción de obra nueva en Rubí, compuesta por solo 6 viviendas, diseñada para ofrecer máximo confort, eficiencia energética y un diseño actual. Piso exterior, práctico y muy bien aprovechado, perfecto como primera vivienda o inversión. Cuenta con salón-comedor con cocina abierta equipada, dos dormitorios, 1 doble con armario incorporado. Un baño completo y cuarto de lavadora, con una distribución rectangular y funcional. PLAZA DE APARCAMIENTO OPCIONAL POR 16.000 € ENTREGA PREVISTA 1er SEMESTRE DE 2027 ______________________________________________________________________________________________________________ El edificio cuenta con una fachada moderna y eficiente, con excelente aislamiento térmico y acústico, carpintería exterior de PVC con doble acristalamiento, persianas integradas y sistema de microventilación. Los interiores destacan por sus acabados de calidad, con pavimentos de parqué laminado y gres porcelánico en baños, puertas interiores lacadas en blanco y armarios empotrados. Las viviendas disponen de cocinas totalmente equipadas con muebles de diseño y electrodomésticos integrados, y baños completos con sanitarios ROCA, mobiliario y toallero eléctrico. La climatización se realiza mediante sistema de aire frío/calor por conductos, y la producción de agua caliente sanitaria mediante aerotermia, garantizando eficiencia y sostenibilidad. El edificio ofrece ascensor, videoportero, zonas comunes cuidadas y plazas de aparcamiento individuales, con preinstalación para carga de vehículo eléctrico. Terrazas privadas en planta baja y cubierta completan una promoción pensada para disfrutar del hogar con comodidad y tranquilidad. Una oportunidad única de estrenar vivienda en un entorno moderno, eficiente y exclusivo. No dudes en contactarnos para recibir más información. El precio indicado no incluye gastos de compraventa (IVA 10%), notaría, registro, etc. Leer comentario completo",2026-04-17T17:31:46+00:00
111002633,LINK,,48,267.991 €,72.0,,,,"Piso en venta en Calle Mossen Camill Rosell, 48",,,,,https://www.idealista.com/inmueble/111002633/,"Descubre ''El Mercat'', una exclusiva promoción de obra nueva ubicada en Santa Perpètua de Mogoda, en la tranquila calle Mossèn Camill Rosell. Un proyecto único compuesto por 26 viviendas distribuidas en dos edificios premium, diseñados para ofrecer el máximo confort y calidad de vida. Ubicada frente al mercado municipal y a dos calles de la rambla de Santa Perpetua, disfruta de una localización privilegiada, con todos los servicios, comercios y conexiones a pocos pasos. Las viviendas, de 2 y 3 dormitorios, destacan por sus amplias terrazas, espacios luminosos y una distribución cuidada que optimiza cada metro cuadrado. Además, incorporan acabados de última generación, combinando diseño contemporáneo con materiales de alta calidad. ''El Mercat'' apuesta por la sostenibilidad y la eficiencia, por lo que todas las viviendas cuentan con certificado energético A, garantizando un importante ahorro energético y un mayor bienestar en el hogar. Una oportunidad única para vivir en un entorno consolidado, donde se unen ubicación, diseño, calidad y eficiencia. * El precio de la oferta puede ser modificado o darse de baja sin previo aviso. Todos los datos expuestos son meramente orientativos. El precio no incluye impuestos ni gastos. Se debe añadir a la compra en viviendas de segunda mano el ITP, ( según tramo de precio, ) en viviendas de Obra Nueva el IVA y AJD y en ambos casos los honorarios de notaria y registro*. * El precio no incluye los honorarios de intermediación, que deberá abonar el comprador. , servicios incluidos: búsqueda, negociación, asesoría financiera-hipotecaria, técnica y legal, acompañamiento completo hasta notaría y posventa. Leer comentario completo",2026-04-17T17:32:43+00:00
110107422,LINK,,19,230.000 €,45.0,,,,"Ático en venta en Rambla de Balmes, 19",,,,,https://www.idealista.com/inmueble/110107422/,"EL MEJOR PISO DE LA PROMOCIÓN | OBRA NUEVA EN RAMBLA BALMES Te presentamos la vivienda más completa del edificio, un piso de casi 50 m², amplio, luminoso y perfectamente distribuido, ubicado en una de las zonas más demandadas de Mollet del Vallès, en plena Rambla Balmes. Situado en un edificio de obra nueva de solo 4 plantas, con parking en el mismo edificio y un ambiente tranquilo y familiar, este piso está pensado para quienes buscan espacio, confort y calidad de vida. ** Características destacadas: 1 habitación, ideales para parejas jovenes o teletrabajo 1 baño completo con diseño actual Balcón de 6,5 m², perfecto para disfrutar del exterior Salón-comedor amplio y luminoso Cocina abierta, equipada con muebles altos y bajos Climatización por aerotermia, eficiente y sostenible Sistema de domótica, para un hogar moderno e inteligente Plaza de parking en el edificio * Zonas comunes que marcan la diferencia: Azotea comunitaria de 200 m², un espacio exclusivo para relajarse, disfrutar del sol o compartir momentos en familia Esta vivienda destaca por su amplitud, distribución y calidad, convirtiéndola en la mejor opción de toda la promoción. Ideal para quienes buscan una obra nueva lista para disfrutar, en una ubicación céntrica y con todas las comodidades. * Viviendas así no salen todos los días al mercado. * Llámanos y reserva tu visita. Este piso no durará mucho. Parking en el edificio. Leer comentario completo",2026-04-17T17:33:03+00:00
110938964,LINK,,2,597.000 €,171.0,,,,"Chalet adosado en venta en Calle de Sant Joan, 2",,,,,https://www.idealista.com/inmueble/110938964/,"OBRA NUEVA EXCLUSIVA | CASAS ADOSADAS EFICIENTES CON AEROTERMIA Y UBICACIÓN PRIVILEGIADA Promoción exclusiva de 4 viviendas adosadas (¡1 ya vendida! ) ubicadas en casco urbano, a solo 10 minutos andando del centro del pueblo y a 1 minuto de la carretera nacional con conexión directa a Sant Vicenç del Horts. A tan solo 20 minutos de Barcelona. Viviendas modernas y funcionales, distribuidas en: Garaje privado para 2 coches 4 dormitorios (uno en planta baja ideal como despacho o invitados) 2 baños completos Amplio salón-comedor con cocina americana Terraza privada Balcón en planta superior Posibilidad de cocina independiente (según fase de obra) Alta eficiencia energética con sistema de aerotermia: mayor ahorro, confort todo el año y menor consumo. Excelente aislamiento térmico y acústico Materiales de calidad Ubicación ideal: tranquilidad y todos los servicios cerca, con excelente conexión. Solo quedan 3 viviendas disponibles Contacta para más información o visita sin compromiso. Impuestos no incluidos. Leer comentario completo",2026-04-17T17:33:17+00:00
106305033,LINK,,6,349.000 €,106.0,,,,"Piso en venta en Calle Sant Sebastià, 6",,,,,https://www.idealista.com/inmueble/106305033/,"MAS HOMES Real Estate, os da la bienvenida a la exclusiva comunidad “Residencial Nova Eixample” Finca con 31 viviendas de 55 a 106m2 de 1, 2, 3 y 4 dormitorios, amplias terrazas, con garaje, trastero, piscina, zona comunitaria, nos esperan tras las puertas de éste proyecto de viviendas único en la ciudad. Carpintería exterior de aluminio de primera calidad, con perfiles normalizados y rotura de puente térmico con doble acristalamiento con cámara y persianas. Aire acondicionado y calefacción por conductos y deposito de acumulación de ACS con generación de soporte de AEROTERMIA. 2 ascensores eléctricos para 6 personas. Puertas automáticas de acero inoxidable en cabina y rellanos. Cocinas amuebladas con muebles altos y bajos de puertas blancos, segun piso, iluminación LED continuo bajo mueble. Encimera y frontal de armarios de cocina de laminado compacto con certificación PEFC, acabado color gris. Pavimento de parquet en lama de 1200x189x8mm, AC5 Clase 33 ignifugo. Pavimento baños gris oscuro o similar. Parámetros verticales en viviendas con pintura plástica lisa. Puertas de entrada a viviendas y puertas de paso de madera en blanco con tiradores y accesorios en acabado tipo acero inoxidable. Los armarios NO están incluidos (se dibujar a efectos de sugerencia de colocación). Separación entre viviendas de pared de obra de gero con aislamiento de lana de roca en cada cara, acabado con capa de pladur de 12mm. Tabiques interiores de paca de yeso laminado tipo pladur con aislamiento de lana de roca. Instalación de cada vivienda con circuitos independientes para cocina, lavadora, nevera, climatización (frio/calor), salón comedor y habitaciones. Depósito acumulador eléctrico de 80/100 litros de agua caliente sanitaria, con aporte de la instalación fotovoltaica con rendimientos superiores al 60%. Instalación individualizada de dos placas de 550wp con inversor conectado a la CGP individual de cada vivienda. Tomas de TV, teléfono-datos en salón y todas las habitaciones. Persianas enrollables de aluminio lacado de lamas, con accionamiento eléctrico según color RAL de la carpinteria. Pilares de hormigon armado y suelos de losa maciza de hormigon de 25cm con alta resistencia al ruido de impacto. Ubicación: Carrer Sant Sebastià 6, Sabadell. A solo 15 minutos andando de la estación de FGC y de Renfe. Rodeado de zonas de ocio y de comercios de primera necesidad. A 6 calles del Hospital Quirón Salud del Valles, a 15 minutos caminando del Cap Sabadell Centre y a 8 minutos en coche del Hospital Taulí. ENTREGA PREVISTA PARA EL TERCER TRIMESTRE DEL 2027. Leer comentario completo",2026-04-17T17:33:32+00:00
106980168,LINK,,229,"1,250,000 €",142.0,3.0,2.0,4,"Flat / apartment for sale in Calle d'Aragó, 229",,,,,https://www.idealista.com/en/inmueble/106980168/,"Spectacular brand-new refurbished modernist apartment FOR SALE. Next to Rambla Catalunya and Paseo de Gracia, this recently refurbished modernist flat FOR SALE is a delight for lovers of the most traditional Barcelona. It's located on the real fourth floor, so it is bright and quiet, and stands out for the beauty of its original elements: Nolla mosaic floors, coffered ceilings with mouldings and rose windows, tinted glass, wooden doors and brick walls. This property has 128 built interior sqm, a 10.25 sqm terrace and a 1.75 sqm balcony. Its double orientation allows it to enjoy morning sun in the day area, which faces the street with southeast orientation, and afternoon sun in the back, which faces the block courtyard with orientation to Tibidabo. It is in a modernist building dating from 1880 which has been completely refurbished, with a new lift that goes directly to the inside of the flat. The building has only one property per floor. A large entrance hall divides the day and night areas on both sides. The wonderful and spacious living-dining room with open plan kitchen receives a lot of natural light. It keeps the original fireplace and has a gallery, ideal to create a more relaxed atmosphere, and a balcony. The kitchen is fully equipped with appliances. In addition, there's a discreet pantry and storage room. The night area has 3 bedrooms, 2 of which are en-suites. The master suite and the double bedroom have access to a nice and quiet terrace of 10 m2 overlooking the courtyard, an ideal place to set a breakfast table and enjoy the outdoors. The second suite is interior. Finally, there is a third independent bathroom. The complete refurbishment of the property has used top quality materials and finishings, maintaining the original modernist features. All the water, electricity and natural gas installations are new. The flat is equipped with ducted air conditioning and heating radiators. The apartment is very close to emblematic streets such as Rambla Catalunya, Paseo de Gracia and Enrique Granados, and only 10 minutes walking from Plaza Catalunya. The surrounding area offers all kinds of services, restaurants, neighbourhood shops, top brand boutiques, shopping centres and public transport options. Do not hesitate to contact Bcn Advisors to visit this flat. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:34:22+00:00
110213347,LINK,,,"1,290,000 €",162.0,3.0,2.0,1,Flat / apartment for sale in Calle de Bergara,,,,,https://www.idealista.com/en/inmueble/110213347/,"In the heart of Barcelona, next to Plaza Catalunya and a few steps from La Rambla, this apartment is located in a vibrant and privileged area surrounded by cultural, gastronomic, commercial and excellent connections with public transport, including the main railway station. An exceptional urban enclave in the heart of the city, with all the life and comfort of the historic center at your fingertips. Completely refurbished brand new, this apartment masterfully combines original 1900's architecture and contemporary design. The day area opens onto the courtyard with direct access to a private terrace of about 15 m² at the level of the living room, creating an intimate and functional outdoor space. The apartment has a double orientation: two exterior bedrooms facing the street, and a third interior bedroom. The master suite has a private bathroom and walk-in closet; a second double bedroom also enjoys a walk-in closet, and the third is complemented by a full bathroom in the hallway. The kitchen, open to the living room, stands out for its central island and Miele appliances. The renovation has recovered unique architectural elements: coffered ceilings, original doors and spectacular restored Nolla-type hydraulic mosaic floors, combined with bathrooms and kitchen of modern aesthetics and wooden parquet where it was not possible to preserve the historical pavement. Ducted air conditioning and suspended toilets complete an elegant, functional and exclusive ensemble. Historic building from 1900 very well preserved, with elevator. A brand new home in a classic architectural setting - contact us for more information or a private viewing. La Dreta de L’Eixample begins in Plaça de Catalunya and its central axis revolves around the Passeig de Gràcia and the Cuadrat d’Or. It is delimited from the busy Calle Balmes to the renovated Passeig de Sant Joan and from the commercial Ronda Sant Pere to the convenient Avinguda Diagonal. It is one of the most expensive and exclusive neighborhoods in Barcelona, along with Pedralbes and Sarrià-Sant Gervasi. It is impossible not to make reference to the luxury of Passeig de Gràcia, with the boutiques of the most exclusive brands in the world, or to the stores on La Rambla de Catalunya. However, the rest of its streets are as or more interesting. In them resided part of the Catalan textile bourgeoisie of the early twentieth century, which has left its mark on the spectacular royal estates and modernist houses designed by the most famous architects of the time, as the Pedrera or Casa Batlló of the great Antoni Gaudí. As a result, the characteristic homes of this neighborhood are spacious apartments with high ceilings, moldings, elaborate flooring and balconies. Many buildings and apartments preserve this original architectural heritage and it is possible to find recently remodeled apartments, penthouses, lofts and even studios, which revive these elements, as well as apartments with a lot of potential to be reformed. This side of L’Eixample is equipped with all kinds of services and stores, as well as educational centers, mainly state-subsidized and private schools. You will find it very easy to move around on foot or through the public transport connections to the most expensive stores and restaurants in the city. The Eixample Dreta is the best neighborhood if you want to admire and live in the noble zone of the fascinating Catalan modernism, to reside in one of its characteristic regal estates, and to coexist in perfect balance with the vibrant and luxurious commercial life. It is ideal if you want to walk every day through its wide and tidy streets, with easy transport connections, have all kinds of services and facilities available, including arranged or private schools, and enjoy the most chic, cultural and cosmopolitan atmosphere in Barcelona. See complete comment",2026-04-17T17:34:44+00:00
109918897,LINK,,,"1,400,000 €",198.0,2.0,2.0,1,Flat / apartment for sale in Calle de Balmes,,,,,https://www.idealista.com/en/inmueble/109918897/,"Exquisite property located on the main floor of a majestic 1910 period building that impeccably maintains original elements such as hydraulic floors and coffered ceilings, reflecting the character and history of Barcelona's Eixample district. The property boasts 172 m² of built area, with 162 m² dedicated to property and a magnificent 36 m² private terrace. Its thoughtful layout offers two spacious double bedrooms with dressing rooms and two complete bathrooms, one of which is en suite. The sophisticated open-plan kitchen flows seamlessly into the living and dining room living room, and a charming interior gallery leads to the terrace, a private urban oasis tastefully decorated and equipped with automatic irrigation for added convenience. Located in the heart of the Eixample district, between Diagonal Avenue, Passeig de Gràcia and Francesc Macià, the property enjoys a truly privileged location.",2026-04-17T17:35:09+00:00
110198713,LINK,,,"1,295,000 €",162.0,3.0,2.0,1,Flat / apartment for sale in Calle de Bergara,,,,,https://www.idealista.com/en/inmueble/110198713/,"Completely renovated apartment with high-quality finishes, located in a period building next to Plaça Catalunya. The renovation has carefully preserved original features that lend character and charm, such as hydraulic tile floors and ceiling moldings. The property features three bedrooms, one of which is an en suite with a dressing room and private bathroom, offering a comfortable and functional space. It also includes another full bathroom with a laundry area. The day area stands out for its spaciousness and brightness, with a kitchen open to the living room, fully equipped with Miele appliances, a gallery and access to a pleasant terrace of approximately 15 m². The entire property has ducted air conditioning and heating.",2026-04-17T17:35:38+00:00
110886238,LINK,,73,"1,190,000 €",145.0,3.0,2.0,2,"Flat / apartment for sale in Calle de Villarroel, 73",,,,,https://www.idealista.com/en/inmueble/110886238/,"This elegant traditional style apartment, located in the emblematic Eixample district of Barcelona, offers a unique opportunity to live in a historic environment with all the modern comforts. Built in 1890 and recently renovated, this space has 3 bedrooms, 2 bathrooms and 145 m² built. Features include high ceilings, natural light, ceramic tile flooring and a smart home system. The kitchen is fully equipped and the heating is by geothermal heat pump. Located close to downtown, it has easy access to public transportation, schools and restaurants, offering a vibrant and conveniently located urban environment. The old Esquerra de l’Eixample is, together with La Dreta de L’Eixample, one of the first areas of the city to be urbanized. It is located in the heart of the city, between Avinguda Diagonal, Balmes street, Gran Via de les Corts Catalanes and Comte d’Urgell street. This neighborhood with a long history is home to some of the most important facilities since the beginning of the urbanization of the city, such as the University of Barcelona, the Hospital Clínic and the emblematic Mercat del Ninot. The numerous regal, classical and modernist estates that fill streets like Aribau, Muntaner, the pedestrian Enric Granados among others, are an example of the Eixample designed by Cerdà. You can find apartments that are beautiful modernist jewels of medium or large size and buildings that have been completely renovated. A good part of the life of the neighborhood happens in the island interiors and the premises of first floors that occupy small new and traditional stores, many restaurants, places of leisure and night clubs. As the nerve center of Barcelona, its communication with the rest of the neighborhoods is excellent by public transport, and if you have a car you should know that it is very desirable to locate one of the few parking spaces with the purchase of your home. You should have Antiga Esquerra de l’Eixample on your list if you want to live in the neighborhood with one of the widest gastronomic offers in the city, with the most emblematic facilities, with a lot of nightlife and if you want to feel the cosmopolitan spirit of the Barcelona neighborhood par excellence. See complete comment",2026-04-17T17:36:04+00:00
110338311,LINK,,,"6,000,000 €",665.0,5.0,5.0,7,Penthouse for sale in Via Augusta,,,,,https://www.idealista.com/en/inmueble/110338311/,"Spectacular luxury penthouse with 4 suites and awesome terraces. This exclusive penthouse is a truly unique property for sale in Sant Gervasi, offering every imaginable comfort in one of Barcelona’s most prestigious neighborhoods. Located within the city, it provides easy car access, ensuring total freedom of movement, further enhanced by three parking spaces included: one large space within the same building and two additional spaces in a nearby property. The property is an impressive duplex penthouse with 551 m² of built area and 229 m² of outdoor space, distributed across three spectacular terraces on both levels. The main terrace, with a southeast orientation, maximizes natural light throughout the day. The remaining terraces offer exceptional panoramic views of the city, stretching from the sea to the mountains. The main floor welcomes you with an elegant entrance hall leading to an expansive living and dining area, comfortably accommodating up to 14 guests. The open-plan kitchen with central island, fitted with top-of-the-line appliances, features a climate-controlled wine cellar, breakfast bar, pantry, and a separate laundry area. The night area comprises four en-suite bedrooms, all with private bathrooms in immaculate condition and built-in wardrobes. The master suite stands out for its walk-in closet, sauna, and direct access to a private terrace with a tea area, easily adaptable as a dining or sunbathing space. One of the smaller en-suite bedrooms is ideal as staff accommodation, as it is connected to the kitchen and laundry area and offers direct access to the building’s service elevator. This floor also features a variety of versatile entertainment spaces, including a games room with billiards, vintage arcade machines, and a popcorn machine; an elegant pub-style bar with ice maker and cigar humidor; and a cozy TV lounge equipped with a sound system, Apple TV, ceiling-mounted TV support, and fireplace. Additionally, a stunning vaulted room with a full bathroom serves as an ideal home office, although it is fully adaptable to other uses. From the games room and library, there is access to another spacious south-facing terrace, perfect for breakfasts or more intimate gatherings with family and friends. The upper floor offers a true private leisure area, featuring a gym, chill-out zone, and a guest bedroom—currently used as an office—with its own bathroom. The highlight of this level is the magnificent 145 m² rooftop terrace, an unparalleled setting for gatherings and celebrations with Barcelona at your feet. It is equipped with an outdoor TV and sound system, jacuzzi, outdoor shower, and a fully equipped summer kitchen with wood-fired pizza oven, professional Weber barbecue, ice machine, and beer dispenser—ideal for preparing cocktails and enjoying unforgettable evenings. Additional storage space is also available. The property is equipped with a home automation system, French oak parquet flooring, a Scavolini kitchen, water softener, new custom-made laundry furniture, and a dumbwaiter connecting the kitchen to the main terrace. The building offers two elevators, concierge service, and security, ensuring comfort, privacy, and peace of mind. Do not hesitate to contact Bcn Advisors to discover this truly exceptional penthouse in the heart of Barcelona. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. * The 665 m² indicated in the listing is the sum of the 551 m² of interior floor space and half of the 229 m² of terraces. See complete comment",2026-04-17T17:36:31+00:00
110683032,LINK,,,"1,995,000 €",205.0,3.0,3.0,4,Flat / apartment for sale in Calle del Consell de Cent,,,,,https://www.idealista.com/en/inmueble/110683032/,"Fabulous and spacious renovated property FOR SALE with original features in Eixample. In the heart of the Eixample district, this exclusive 202 sqm flat FOR SALE has been completely renovated with an exquisite refurbishment project that has preserved its original modernist essence. The property retains unique features of great heritage value, such as Nolla hydraulic mosaic floors, high ceilings decorated with delicate floral and geometric motifs, restored woodwork, ornate windows and an elegant marble fireplace that adds character and distinction to the main area. A spacious and stately entrance hall welcomes you and organises the home in a functional way, clearly differentiating the day and night areas. The social area consists of a generous living room filled with natural light, connected to a pleasant gallery and opening onto a balcony facing a quiet courtyard, an ideal space to enjoy the calm in the heart of the city. The separate kitchen, fully equipped with high-end appliances and a wine cooler, combines design and functionality. Next to it is the dining room, creating a perfect environment for both everyday use and entertaining guests. This area is completed with a practical separate utility area. The night area has three double bedrooms and three full bathrooms. The master suite has a large dressing room and private bathroom, offering an intimate and comfortable space. Besides, it has 2 balconies facing the street. All areas of the flat have natural light. The property, on the real 4th floor, is equipped with ducted air conditioning and heating, ensuring maximum comfort throughout the year. The building, which is perfectly maintained, also offers a storage room on the roof, a communal terrace and a concierge service. This flat is located just a few steps from Rambla Catalunya and Paseo de Gracia, which means you can enjoy one of the most privileged locations in Barcelona. Surrounded by iconic architecture, international boutiques, renowned restaurants and all amenities, this enclave combines the dynamism of the city centre with the elegance of the Eixample district. A location that not only guarantees quality of life, but also solid asset growth in one of the most sought-after areas of the city. Do not hesitate to contact Bcn Advisors to visit this property. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. See complete comment",2026-04-17T17:37:04+00:00
110491789,LINK,,,"1,900,000 €",192.0,3.0,3.0,3,Flat / apartment for sale in Calle de Girona,,,,,https://www.idealista.com/en/inmueble/110491789/,"Stunning newly renovated modernist apartment in a corner building in Eixample. This flawless brand new refurbished flat is located in a modernist building on the corner next to the pedestrian section of Carrer Girona, in the heart of the Eixample district. This is one of the most sought-after areas of the city, where you can enjoy the historical and architectural charm with all the services you need at your fingertips. The flat is on the third floor. It has 188.8 built interior sqm and 6.5 sqm of exterior space. An elegant modernist entrance hall with original Nolla floors and high moulded ceilings welcomes us and divides the clearly differentiated day and night areas on either side. The living area is impressive, with high ceilings decorated with original mouldings and original restored Nolla mosaic floors. The space evokes the essence of modernism, while offering a modern and functional design. The living room and dining room are perfectly differentiated. It has 3 balconies overlooking the street, making it a very bright space. The spacious, minimalist kitchen combines functionality and modernism. It is open plan but occupies its own separate space and is fully equipped with high-end appliances. Its large island with cooking area and space for stools is the ideal place for both cooking and socialising. The living area is completed by a guest toilet. The night area has three en-suite bedrooms, each with its own private bathroom. The master bedroom features original coffered ceilings, which add distinction and authenticity, and the Nolla mosaic floor has been preserved as a centrepiece, enhancing the historical richness of the room. The contemporary design of the suite blends seamlessly with these classic elements, creating a bright and spacious space. It also has access to a 3.5 m² balcony overlooking the courtyard. The en-suite children's bedroom has high moulded ceilings that evoke the elegance of bygone eras and beautiful hydraulic flooring that adds a touch of character. This space has been reinvented with a bold colour palette that inspires creativity and energy. The bathrooms, completely renovated in a contemporary style, establish a harmonious dialogue with the existing modernist elements. They are equipped with high-quality fittings and finishes to ensure durability. The flat is equipped with original Nolla mosaic and hydraulic floors, ceilings with original or replica mouldings, custom-made wardrobes, ducted hot/cold air conditioning and radiator heating. The building has a lift. This property is located in the heart of the Quadrat d'Or, a few metres from Paseo Sant Joan and Plaza Urquinaona, just 4 streets from Paseo de Gracia and Plaza Catalunya. It's perfect for those looking for a sophisticated home in an emblematic setting, where tradition and modernity meet in perfect harmony with luxury and character in every detail. The surrounding area offers numerous designer boutiques, restaurants, theatres, museums and a wide range of public transport options. Do not hesitate to contact Bcn Advisors to visit this flat. On our website you will find many more properties than those published here and we also have an extensive private catalogue of properties that may fit what you are looking for. * The 192 m² indicated in the listing corresponds to the sum of the 188.83 m² interior and 50% of the 6.5 m² exterior. See complete comment",2026-04-17T17:37:23+00:00
110754747,LINK,,,"1,435,000 €",166.0,4.0,3.0,5,Penthouse for sale in Calle d'Aragó,,,,,https://www.idealista.com/en/inmueble/110754747/,"Fabulous brand new refurbished flat FOR SALE in a 1900 building close to Paseo Sant Joan. This excellent newly renovated apartment FOR SALE is located in a strategic area of Eixample's right side, very close to Passeig Sant Joan, Avinguda Diagonal, and La Sagrada Familia. It is on the fifth (top) floor of a regal building with the façade and staircase recently renovated. The property measures 166 sqm according to the Cadastre (151 sqm of living space and 15 sqm of common elements). A spacious entrance hall separates the day and night areas. The 50 sqm living-dining room with open kitchen and central island is a fully bright and welcoming space, with access to 2 balconies overlooking the street and offering views of La Sagrada Familia. The high ceilings with Catalan vaulting enhance the sense of space and natural light. The night area has a total of 4 bedrooms and 3 bathrooms. The master bedroom is en suite with private bathroom and dressing room. It also has a gallery that can be used as a work area. Next to it there is another double bedroom, also with a gallery, and both of them overlook the courtyard. The other two bedrooms (one double and one single) are interior. Finally, there are 2 independent bathrooms. The flat is equipped with natural oak parquet flooring, Mitsubishi ducted air conditioning system, Bosch gas boiler heating, Bosch appliances, high quality built-in furniture, German designer wardrobes and luxury sanitary ware of prestigious international brands. In the surrounding area you will be able to enjoy numerous shops and services, bars and restaurants on the lively Paseo Sant Joan, and a wide range of public transport. Elegance and comfort come together in an unbeatable location. Do not hesitate to contact Bcn Advisors to visit this property. See complete comment",2026-04-17T17:37:48+00:00
107034117,LINK,,,"1,225,000 €",124.0,3.0,2.0,2,Flat / apartment for sale in Calle de València,,,,,https://www.idealista.com/en/inmueble/107034117/,"Top quality refurbishment at Passeig Sant Joan This newly refurbished, top-quality apartment offers a perfect blend of modern comfort and original charm. With 3 bedrooms and 2 fully equipped bathrooms, the property features exquisite oak wood floors, complemented by original hydraulic tiles that preserve the essence of Barcelona’s modernist heritage. The apartment boasts 3-meter high ceilings with stunning original Catalan beams in the living room, which is bathed in natural light thanks to 3 large door-windows leading to 3 private balconies. Every detail has been carefully designed to offer exceptional quality and comfort, considering top brands for all the appliancies and materials (Laufen, Blum, K-Lighting, Bosch, Neolit etc. ) Combining refined style with modern convenience, this exceptional apartment offers a remarkable living experience in one of Barcelona’s most sought-after neighborhoods. Located on the vibrant Sant Joan Avenue, this property enjoys open views of the lively street, lined with inviting cafés and terraces. The apartment is ideally positioned just moments from Barcelona’s beautiful beaches and the city's premier shopping destinations, including Paseo de Gracia and Rambla Catalunya. Prime location at the charming and vibrant Sant Joan Avenue, lined with inviting cafés and terraces. The apartment is just moments away from Barcelona's beautiful beaches and the city's premier shopping streets, including Paseo de Gracia and Rambla Catalunya. Close to public transport, public bicycle stations, and overall very well communicated. See complete comment",2026-04-17T17:38:21+00:00
